input_artist_name,candidate_rank,matched_name,mbid,musicbrainz_country,type,disambiguation,score,match_status,notes,source_name,source_wikidata_id,source_origin_country,source_birth_place,source_current_residence,source_wiki_url
Pavlo Vyshebaba,10,Pavlo Hrabovsky,dda0b2ad-2a90-4dfa-a2f0-d980644416b3,,Person,,37,candidate,Returned by MusicBrainz search.,Pavlo Vyshebaba,Q65209556,Ukraine,Kramatorsk,Ukraine,https://en.wikipedia.org/wiki/Pavlo_Vyshebaba
Potap,1,Потап,ea8134e3-6168-4856-8fc8-b13e15538631,UA,Person,,100,candidate,Returned by MusicBrainz search.,Potap,Q1879459,Ukraine,Kyiv,Ukraine,https://en.wikipedia.org/wiki/Potap
Potap,2,Потап и Настя,7dd5b87b-eb25-4cdc-b85f-9612f1f15ee0,UA,Group,,84,candidate,Returned by MusicBrainz search.,Potap,Q1879459,Ukraine,Kyiv,Ukraine,https://en.wikipedia.org/wiki/Potap
Potap,3,Eric Potapenko,bfc4323b-039d-4677-8a21-a40694b029ba,US,Person,"member of Gravity [band from Cleveland, OH]",56,candidate,Returned by MusicBrainz search.,Potap,Q1879459,Ukraine,Kyiv,Ukraine,https://en.wikipedia.org/wiki/Potap
Potap,4,Aleksey Potapov,f9b1486c-94b2-4be3-a616-b383278a1fde,,Person,guitarist; performs with Anthony Braxton,56,candidate,Returned by MusicBrainz search.,Potap,Q1879459,Ukraine,Kyiv,Ukraine,https://en.wikipedia.org/wiki/Potap
Potap,5,Vyacheslav Potapov,649f2ebb-7ca0-4326-a2f6-d393447526e1,,Person,Vyacheslav Alexandrovich Potapov,56,candidate,Returned by MusicBrainz search.,Potap,Q1879459,Ukraine,Kyiv,Ukraine,https://en.wikipedia.org/wiki/Potap
Potap,6,Hieromonk Vonifati Potapov,42fcb890-a7aa-4dd9-ab7b-293e87a301dd,,Person,,55,candidate,Returned by MusicBrainz search.,Potap,Q1879459,Ukraine,Kyiv,Ukraine,https://en.wikipedia.org/wiki/Potap
Potap,7,Pota Potaje,1bbcba95-bc6e-47cb-810a-5e187d555b1c,ES,Group,Spanish band,55,candidate,Returned by MusicBrainz search.,Potap,Q1879459,Ukraine,Kyiv,Ukraine,https://en.wikipedia.org/wiki/Potap
Potap,8,А. Потапенко,a1fa1000-52e5-48ad-9394-b974a51cb362,,Person,,53,candidate,Returned by MusicBrainz search.,Potap,Q1879459,Ukraine,Kyiv,Ukraine,https://en.wikipedia.org/wiki/Potap
Potap,9,みぽたぽた,46697434-e636-4bd9-851a-81cbe2e2f8a8,JP,Person,,53,candidate,Returned by MusicBrainz search.,Potap,Q1879459,Ukraine,Kyiv,Ukraine,https://en.wikipedia.org/wiki/Potap
Potap,10,Альберт Потапкин,3b4b8d78-c151-48da-a71b-af3ebd793cc1,RU,Person,,53,candidate,Returned by MusicBrainz search.,Potap,Q1879459,Ukraine,Kyiv,Ukraine,https://en.wikipedia.org/wiki/Potap
Moriz Rosenthal,1,Moriz Rosenthal,0d6c4730-f0a3-409f-9456-2659942ee9a0,US,Person,"classical pianist and composer, 1862-1946",100,candidate,Returned by MusicBrainz search.,Moriz Rosenthal,Q213772,Ukraine,Lviv,Poland,https://en.wikipedia.org/wiki/Moriz_Rosenthal
Moriz Rosenthal,2,Ike Moriz,95df417e-1aaf-4881-bf05-14604f3688e0,,Person,,43,candidate,Returned by MusicBrainz search.,Moriz Rosenthal,Q213772,Ukraine,Lviv,Poland,https://en.wikipedia.org/wiki/Moriz_Rosenthal
Moriz Rosenthal,3,Martin Greis‐Rosenthal,9f2daafb-0dfd-4543-bdea-b05f1d3019fc,DK,Person,,41,candidate,Returned by MusicBrainz search.,Moriz Rosenthal,Q213772,Ukraine,Lviv,Poland,https://en.wikipedia.org/wiki/Moriz_Rosenthal
Moriz Rosenthal,4,Laurence Rosenthal,a64caa33-e42e-46ef-9647-11c400a79836,US,Person,,41,candidate,Returned by MusicBrainz search.,Moriz Rosenthal,Q213772,Ukraine,Lviv,Poland,https://en.wikipedia.org/wiki/Moriz_Rosenthal
Moriz Rosenthal,5,Tom Rosenthal,a80f56d4-2030-4422-a365-2ed209ecfb58,GB,Person,UK singer‐songwriter,39,candidate,Returned by MusicBrainz search.,Moriz Rosenthal,Q213772,Ukraine,Lviv,Poland,https://en.wikipedia.org/wiki/Moriz_Rosenthal
Moriz Rosenthal,6,Rosenthal,06d2844b-cd59-45c7-a87b-2ee0088db91f,EE,Person,Estonian musician Sander Rosenthal,38,candidate,Returned by MusicBrainz search.,Moriz Rosenthal,Q213772,Ukraine,Lviv,Poland,https://en.wikipedia.org/wiki/Moriz_Rosenthal
Moriz Rosenthal,7,Moriz Oepen,f289ba8a-e131-434a-bddf-9e1803530279,,Person,,38,candidate,Returned by MusicBrainz search.,Moriz Rosenthal,Q213772,Ukraine,Lviv,Poland,https://en.wikipedia.org/wiki/Moriz_Rosenthal
Moriz Rosenthal,8,Lukas Moriz,72a7548e-7e4d-4ced-99fc-a3a39ba67ca1,DE,Person,,38,candidate,Returned by MusicBrainz search.,Moriz Rosenthal,Q213772,Ukraine,Lviv,Poland,https://en.wikipedia.org/wiki/Moriz_Rosenthal
Moriz Rosenthal,9,Moriz Schneider,9b1cefc4-4275-41b5-96de-9133913a29ea,DE,Person,,38,candidate,Returned by MusicBrainz search.,Moriz Rosenthal,Q213772,Ukraine,Lviv,Poland,https://en.wikipedia.org/wiki/Moriz_Rosenthal
Moriz Rosenthal,10,Finn Moriz,033e4e61-c76e-4ea3-a9d3-63a26273395d,,Person,Finn Vincent Moriz,38,candidate,Returned by MusicBrainz search.,Moriz Rosenthal,Q213772,Ukraine,Lviv,Poland,https://en.wikipedia.org/wiki/Moriz_Rosenthal
Victoria Bulitko,1,Victoria,0aeb5951-27a7-4e0c-b111-211afbd5c167,,Person,avex Eurobeat artist,100,candidate,Returned by MusicBrainz search.,Victoria Bulitko,Q4098935,Ukraine,Zaporizhzhia,Ukraine,https://en.wikipedia.org/wiki/Victoria_Bulitko
Victoria Bulitko,2,Victoria Victoria,b53d8bad-6b37-4470-987b-ceb28fb3c370,,,,99,candidate,Returned by MusicBrainz search.,Victoria Bulitko,Q4098935,Ukraine,Zaporizhzhia,Ukraine,https://en.wikipedia.org/wiki/Victoria_Bulitko
Victoria Bulitko,3,Victoria Spivey,0b9f1797-12ca-4db4-8e0d-d9dc2b90a3da,US,Person,,97,candidate,Returned by MusicBrainz search.,Victoria Bulitko,Q4098935,Ukraine,Zaporizhzhia,Ukraine,https://en.wikipedia.org/wiki/Victoria_Bulitko
Victoria Bulitko,4,Tomás Luis de Victoria,09170b4d-9a28-4d6a-9070-9c8c725826ec,ES,Person,Spanish Renaissance composer,97,candidate,Returned by MusicBrainz search.,Victoria Bulitko,Q4098935,Ukraine,Zaporizhzhia,Ukraine,https://en.wikipedia.org/wiki/Victoria_Bulitko
Victoria Bulitko,5,Victoria,60348d7b-579f-468f-a3cd-f33174b4980f,,Group,Psychedelic band from 60s/70s,97,candidate,Returned by MusicBrainz search.,Victoria Bulitko,Q4098935,Ukraine,Zaporizhzhia,Ukraine,https://en.wikipedia.org/wiki/Victoria_Bulitko
Victoria Bulitko,6,Victoria Creek,30563c3e-d621-44b7-96da-c7bb0992075d,,Group,heavy metal band,95,candidate,Returned by MusicBrainz search.,Victoria Bulitko,Q4098935,Ukraine,Zaporizhzhia,Ukraine,https://en.wikipedia.org/wiki/Victoria_Bulitko
Victoria Bulitko,7,Victoria,e33c333f-205c-4d06-a35a-ba441ec74213,IT,Person,"Victoria De Angelis, Måneskin bassist",94,candidate,Returned by MusicBrainz search.,Victoria Bulitko,Q4098935,Ukraine,Zaporizhzhia,Ukraine,https://en.wikipedia.org/wiki/Victoria_Bulitko
Victoria Bulitko,8,Adia Victoria,7b1252da-a5e6-49db-9ca8-1d3045d8dc2c,,Person,,94,candidate,Returned by MusicBrainz search.,Victoria Bulitko,Q4098935,Ukraine,Zaporizhzhia,Ukraine,https://en.wikipedia.org/wiki/Victoria_Bulitko
Victoria Bulitko,9,VICTORIA,b5757495-2209-4546-b8b9-02ab266d8993,BG,Person,Bulgarian singer Viktoriya Georgieva,94,candidate,Returned by MusicBrainz search.,Victoria Bulitko,Q4098935,Ukraine,Zaporizhzhia,Ukraine,https://en.wikipedia.org/wiki/Victoria_Bulitko
Victoria Bulitko,10,Victoria Sio,8c34a648-d479-47a6-98f6-6d794abe1bbe,FR,Person,French singer a.k.a. Victoria,93,candidate,Returned by MusicBrainz search.,Victoria Bulitko,Q4098935,Ukraine,Zaporizhzhia,Ukraine,https://en.wikipedia.org/wiki/Victoria_Bulitko
Stanisław Skrowaczewski,1,Stanisław Skrowaczewski,aecfecbb-840e-45ce-8d6c-3a234505c5ac,PL,Person,conductor,100,candidate,Returned by MusicBrainz search.,Stanisław Skrowaczewski,Q961581,Ukraine,Lviv,Poland,https://en.wikipedia.org/wiki/Stanis%C5%82aw_Skrowaczewski
Stanisław Skrowaczewski,2,Stanisław Lem,7302fd79-fb9a-452e-b404-220fa94e6196,PL,Person,,36,candidate,Returned by MusicBrainz search.,Stanisław Skrowaczewski,Q961581,Ukraine,Lviv,Poland,https://en.wikipedia.org/wiki/Stanis%C5%82aw_Skrowaczewski
Stanisław Skrowaczewski,3,Stanisław Soyka,6b202720-260c-4a1b-a19f-f3e4ba3da91d,PL,Person,,35,candidate,Returned by MusicBrainz search.,Stanisław Skrowaczewski,Q961581,Ukraine,Lviv,Poland,https://en.wikipedia.org/wiki/Stanis%C5%82aw_Skrowaczewski
Stanisław Skrowaczewski,4,Stanisław Moniuszko,ab6d3162-ef92-48b8-8440-1fedfd6cd323,PL,Person,Polish composer,33,candidate,Returned by MusicBrainz search.,Stanisław Skrowaczewski,Q961581,Ukraine,Lviv,Poland,https://en.wikipedia.org/wiki/Stanis%C5%82aw_Skrowaczewski
Stanisław Skrowaczewski,5,Станислав Горковенко,2fc54e56-386e-468b-bc43-0e039bcc7d85,SU,Person,,32,candidate,Returned by MusicBrainz search.,Stanisław Skrowaczewski,Q961581,Ukraine,Lviv,Poland,https://en.wikipedia.org/wiki/Stanis%C5%82aw_Skrowaczewski
Stanisław Skrowaczewski,6,Stanisław Wenglorz,108f0e82-ca19-493f-bc98-d9eb3ee14b05,PL,Person,,32,candidate,Returned by MusicBrainz search.,Stanisław Skrowaczewski,Q961581,Ukraine,Lviv,Poland,https://en.wikipedia.org/wiki/Stanis%C5%82aw_Skrowaczewski
Stanisław Skrowaczewski,7,Stanisław Fijałkowski,4fe0391b-0fb6-48e5-ad57-d2740333bcc3,PL,Person,,32,candidate,Returned by MusicBrainz search.,Stanisław Skrowaczewski,Q961581,Ukraine,Lviv,Poland,https://en.wikipedia.org/wiki/Stanis%C5%82aw_Skrowaczewski
Stanisław Skrowaczewski,8,Stanisław Grzesiuk,bd5754bf-bbff-47d7-9743-4afc633e601c,PL,Person,,31,candidate,Returned by MusicBrainz search.,Stanisław Skrowaczewski,Q961581,Ukraine,Lviv,Poland,https://en.wikipedia.org/wiki/Stanis%C5%82aw_Skrowaczewski
Stanisław Skrowaczewski,9,Stanisław Staszewski,82b3e286-267e-49a3-921a-569136052613,PL,Person,,31,candidate,Returned by MusicBrainz search.,Stanisław Skrowaczewski,Q961581,Ukraine,Lviv,Poland,https://en.wikipedia.org/wiki/Stanis%C5%82aw_Skrowaczewski
Stanisław Skrowaczewski,10,Stanislaw Zagorski,fcf10896-eed6-4d81-8ff7-d577284a8fe2,PL,Person,graphic design,31,candidate,Returned by MusicBrainz search.,Stanisław Skrowaczewski,Q961581,Ukraine,Lviv,Poland,https://en.wikipedia.org/wiki/Stanis%C5%82aw_Skrowaczewski
Pyotr Leshchenko,1,Пётр Лещенко,6255b6b6-2798-440e-969f-048ec20c04c8,RO,Person,,100,candidate,Returned by MusicBrainz search.,Pyotr Leshchenko,Q1188776,Ukraine,Isaieve,Kingdom of Romania,https://en.wikipedia.org/wiki/Pyotr_Leshchenko
Pyotr Leshchenko,2,Пётр Ильич Чайковский,9ddd7abc-9e1b-471d-8031-583bc6bc8be9,RU,Person,Russian romantic composer,85,candidate,Returned by MusicBrainz search.,Pyotr Leshchenko,Q1188776,Ukraine,Isaieve,Kingdom of Romania,https://en.wikipedia.org/wiki/Pyotr_Leshchenko
Pyotr Leshchenko,3,Pyotr,3a79cbfb-f8b3-4446-aca6-e8239d6c5c1c,,Group,,80,candidate,Returned by MusicBrainz search.,Pyotr Leshchenko,Q1188776,Ukraine,Isaieve,Kingdom of Romania,https://en.wikipedia.org/wiki/Pyotr_Leshchenko
Pyotr Leshchenko,4,Victoria Leshchenko,99a554b9-2467-4c07-a61e-86f4359a40ea,,,,75,candidate,Returned by MusicBrainz search.,Pyotr Leshchenko,Q1188776,Ukraine,Isaieve,Kingdom of Romania,https://en.wikipedia.org/wiki/Pyotr_Leshchenko
Pyotr Leshchenko,5,Лев Лещенко,6625efc2-9c9e-40c9-a45b-0f1310be5d63,SU,Person,,73,candidate,Returned by MusicBrainz search.,Pyotr Leshchenko,Q1188776,Ukraine,Isaieve,Kingdom of Romania,https://en.wikipedia.org/wiki/Pyotr_Leshchenko
Pyotr Leshchenko,6,St. Pyotr,4b815cc7-a1f2-43c8-aaec-db696a53a777,,,,69,candidate,Returned by MusicBrainz search.,Pyotr Leshchenko,Q1188776,Ukraine,Isaieve,Kingdom of Romania,https://en.wikipedia.org/wiki/Pyotr_Leshchenko
Pyotr Leshchenko,7,Pyotr Goncharov,3c2aa2c0-0aa2-4f3d-9dc1-950e186feac6,UA,Person,composer,68,candidate,Returned by MusicBrainz search.,Pyotr Leshchenko,Q1188776,Ukraine,Isaieve,Kingdom of Romania,https://en.wikipedia.org/wiki/Pyotr_Leshchenko
Pyotr Leshchenko,8,Pyotr Kazmin,7d3a2a76-a2ab-4bde-aea8-3c713d82adc6,,Person,,68,candidate,Returned by MusicBrainz search.,Pyotr Leshchenko,Q1188776,Ukraine,Isaieve,Kingdom of Romania,https://en.wikipedia.org/wiki/Pyotr_Leshchenko
Pyotr Leshchenko,9,Pyotr Gontcharov,0b301964-c2a1-4627-ab44-b4d51a0a3765,SU,Person,,68,candidate,Returned by MusicBrainz search.,Pyotr Leshchenko,Q1188776,Ukraine,Isaieve,Kingdom of Romania,https://en.wikipedia.org/wiki/Pyotr_Leshchenko
Pyotr Leshchenko,10,Pyotr Podgorodetsky,9a28af91-2707-42d7-b66d-93c81c63d9ba,RU,Person,,68,candidate,Returned by MusicBrainz search.,Pyotr Leshchenko,Q1188776,Ukraine,Isaieve,Kingdom of Romania,https://en.wikipedia.org/wiki/Pyotr_Leshchenko
Yolka,1,Ёлка,b8df5180-ff51-4a36-abcb-80d2ed027b99,RU,Person,,100,candidate,Returned by MusicBrainz search.,Yolka,Q4053738,Ukraine,Uzhhorod,Russia,https://en.wikipedia.org/wiki/Yolka_(singer)
Viorica Ursuleac,1,Viorica Ursuleac,98c02ab5-fbd2-4c16-b5ef-ef0b0c872734,,Person,soprano,100,candidate,Returned by MusicBrainz search.,Viorica Ursuleac,Q270281,Ukraine,Chernivtsi,Romania,https://en.wikipedia.org/wiki/Viorica_Ursuleac
Viorica Ursuleac,2,Viorica Flintașu,a2363ef8-b4c6-4b90-8632-2a58092422c2,,,,34,candidate,Returned by MusicBrainz search.,Viorica Ursuleac,Q270281,Ukraine,Chernivtsi,Romania,https://en.wikipedia.org/wiki/Viorica_Ursuleac
Viorica Ursuleac,3,Viorica Pintilie,94c85520-3f8d-4d52-93b1-4cc97f00c029,,Person,Romanian Jazz Singer,34,candidate,Returned by MusicBrainz search.,Viorica Ursuleac,Q270281,Ukraine,Chernivtsi,Romania,https://en.wikipedia.org/wiki/Viorica_Ursuleac
Viorica Ursuleac,4,Viorica Cortez,c3b23911-5162-4bae-aeab-4f92b16c5bac,FR,Person,mezzo-soprano,33,candidate,Returned by MusicBrainz search.,Viorica Ursuleac,Q270281,Ukraine,Chernivtsi,Romania,https://en.wikipedia.org/wiki/Viorica_Ursuleac
Viorica Ursuleac,5,Viorica Sandu,b8c3d046-426d-4ff5-a655-cfe4fd19802f,,,,33,candidate,Returned by MusicBrainz search.,Viorica Ursuleac,Q270281,Ukraine,Chernivtsi,Romania,https://en.wikipedia.org/wiki/Viorica_Ursuleac
Viorica Ursuleac,6,Viorica Feher,c7b901ac-db22-4c27-ad4a-6e7662ee279c,RO,Person,bassoonist,33,candidate,Returned by MusicBrainz search.,Viorica Ursuleac,Q270281,Ukraine,Chernivtsi,Romania,https://en.wikipedia.org/wiki/Viorica_Ursuleac
Viorica Ursuleac,7,Viorica Rudareasa,9fe75be6-fc92-4996-8133-54ab44c16a7a,,Person,,33,candidate,Returned by MusicBrainz search.,Viorica Ursuleac,Q270281,Ukraine,Chernivtsi,Romania,https://en.wikipedia.org/wiki/Viorica_Ursuleac
Viorica Ursuleac,8,Viorica Ciurilă,231e1e5a-db8d-4bc6-b471-a68ac1c93076,RO,Person,Romanian percussionist,33,candidate,Returned by MusicBrainz search.,Viorica Ursuleac,Q270281,Ukraine,Chernivtsi,Romania,https://en.wikipedia.org/wiki/Viorica_Ursuleac
Viorica Ursuleac,9,Viorica Lozov,e7908310-f0ae-4311-9d8f-123567d2c03b,JP,Person,,33,candidate,Returned by MusicBrainz search.,Viorica Ursuleac,Q270281,Ukraine,Chernivtsi,Romania,https://en.wikipedia.org/wiki/Viorica_Ursuleac
Karolina Protsenko,1,Karolina Protsenko,16313bc3-809f-4a9c-8116-5cbbe2b11ac5,,Person,"Ukrainian violinist based in California, USA",100,candidate,Returned by MusicBrainz search.,Karolina Protsenko,Q91313507,Ukraine,Kyiv,Simi Valley,https://en.wikipedia.org/wiki/Karolina_Protsenko
Karolina Protsenko,2,Ekaterina Protsenko,1a140464-06a5-4507-806f-122cae7e44f2,,Person,Operatic Soprano,39,candidate,Returned by MusicBrainz search.,Karolina Protsenko,Q91313507,Ukraine,Kyiv,Simi Valley,https://en.wikipedia.org/wiki/Karolina_Protsenko
Karolina Protsenko,3,Karolina,88366aa6-5a99-44f0-b2fa-7c23a35b2088,VE,Person,latin vocalist,38,candidate,Returned by MusicBrainz search.,Karolina Protsenko,Q91313507,Ukraine,Kyiv,Simi Valley,https://en.wikipedia.org/wiki/Karolina_Protsenko
Karolina Protsenko,4,Karolina,05e66346-7481-4351-ae78-47b511635587,,Character,Fictional character/Project of Izabela Mężyńska,37,candidate,Returned by MusicBrainz search.,Karolina Protsenko,Q91313507,Ukraine,Kyiv,Simi Valley,https://en.wikipedia.org/wiki/Karolina_Protsenko
Karolina Protsenko,5,Karolina,7c8450ff-e362-47c2-bf18-b846453902dc,,,probably polish hiphop,37,candidate,Returned by MusicBrainz search.,Karolina Protsenko,Q91313507,Ukraine,Kyiv,Simi Valley,https://en.wikipedia.org/wiki/Karolina_Protsenko
Karolina Protsenko,6,Karolina,c029f9d2-7587-4940-97fb-1ede8ea6a03b,,Person,Keren (Karolina) Avratz (singer-songwriter from Israel),37,candidate,Returned by MusicBrainz search.,Karolina Protsenko,Q91313507,Ukraine,Kyiv,Simi Valley,https://en.wikipedia.org/wiki/Karolina_Protsenko
Karolina Protsenko,7,Karolina,e5fed906-98a4-48a9-b69a-2a9d014a44cb,DE,,German hip-hop,37,candidate,Returned by MusicBrainz search.,Karolina Protsenko,Q91313507,Ukraine,Kyiv,Simi Valley,https://en.wikipedia.org/wiki/Karolina_Protsenko
Karolina Protsenko,8,Karolina,811e45c7-87c4-44a1-97b0-513689c5ca53,GR,Person,Greek singer,37,candidate,Returned by MusicBrainz search.,Karolina Protsenko,Q91313507,Ukraine,Kyiv,Simi Valley,https://en.wikipedia.org/wiki/Karolina_Protsenko
Karolina Protsenko,9,Karolina,3c21822e-bddd-404a-a181-880b20e7f424,,,"trance, remixed track ""Butterfly Symphony""",37,candidate,Returned by MusicBrainz search.,Karolina Protsenko,Q91313507,Ukraine,Kyiv,Simi Valley,https://en.wikipedia.org/wiki/Karolina_Protsenko
Karolina Protsenko,10,Karolina,e7d1acb3-3ea4-43a9-98a6-5ab3a68b97c9,,Person,"model, worked with This Nude World",37,candidate,Returned by MusicBrainz search.,Karolina Protsenko,Q91313507,Ukraine,Kyiv,Simi Valley,https://en.wikipedia.org/wiki/Karolina_Protsenko
Alexander Brailowsky,1,Олександр Браіловський,7cc6147c-8406-454e-ab20-213314bd75d5,FR,Person,,100,candidate,Returned by MusicBrainz search.,Alexander Brailowsky,Q946603,Ukraine,Kyiv,France,https://en.wikipedia.org/wiki/Alexander_Brailowsky
Alexander Brailowsky,2,William Brailowsky,50bef72a-f808-4586-8af5-a6c1cc86addc,,Person,violinist,55,candidate,Returned by MusicBrainz search.,Alexander Brailowsky,Q946603,Ukraine,Kyiv,France,https://en.wikipedia.org/wiki/Alexander_Brailowsky
Alexander Brailowsky,3,Peter Alexander,1f27d918-b658-4918-aa18-80897433e14b,AT,Person,"Austrian singer, actor, entertainer and showmaster",55,candidate,Returned by MusicBrainz search.,Alexander Brailowsky,Q946603,Ukraine,Kyiv,France,https://en.wikipedia.org/wiki/Alexander_Brailowsky
Alexander Brailowsky,4,Daniel Alexander,e85a23c7-0334-4ef5-9fd9-9b681e50c646,ID,Person,Pendidik Pembidik,49,candidate,Returned by MusicBrainz search.,Alexander Brailowsky,Q946603,Ukraine,Kyiv,France,https://en.wikipedia.org/wiki/Alexander_Brailowsky
Alexander Brailowsky,5,Alexander Scourby,473653cf-16fc-446c-a07f-96ac43d27dca,US,Person,,49,candidate,Returned by MusicBrainz search.,Alexander Brailowsky,Q946603,Ukraine,Kyiv,France,https://en.wikipedia.org/wiki/Alexander_Brailowsky
Alexander Brailowsky,6,Александр Николаевич Скрябин,a4eba7b5-aceb-4acf-b297-3c0a3cd42757,RU,Person,pianist and composer,49,candidate,Returned by MusicBrainz search.,Alexander Brailowsky,Q946603,Ukraine,Kyiv,France,https://en.wikipedia.org/wiki/Alexander_Brailowsky
Alexander Brailowsky,7,Alexander Nakarada,059d3759-8605-403b-8741-26d5b970b4c1,NO,Person,Norwegian composer,48,candidate,Returned by MusicBrainz search.,Alexander Brailowsky,Q946603,Ukraine,Kyiv,France,https://en.wikipedia.org/wiki/Alexander_Brailowsky
Alexander Brailowsky,8,Alexander Brandon,21848b19-5a20-4a58-b168-0b5f95524cdc,US,Person,US video game composer & demoscene musician,48,candidate,Returned by MusicBrainz search.,Alexander Brailowsky,Q946603,Ukraine,Kyiv,France,https://en.wikipedia.org/wiki/Alexander_Brailowsky
Alexander Brailowsky,9,Alexander Courage,1c9f3af4-4372-41d5-aa0a-a7a0e041a7bd,US,Person,,48,candidate,Returned by MusicBrainz search.,Alexander Brailowsky,Q946603,Ukraine,Kyiv,France,https://en.wikipedia.org/wiki/Alexander_Brailowsky
Alexander Brailowsky,10,Monty Alexander,7c1f9644-46dc-47fa-b4a7-a7a9cc8a2a8f,JM,Person,,47,candidate,Returned by MusicBrainz search.,Alexander Brailowsky,Q946603,Ukraine,Kyiv,France,https://en.wikipedia.org/wiki/Alexander_Brailowsky
Marusia Churai,1,"חבורת ""למרוסיה באהבה""",8e235fc6-ab80-4bd2-87fd-64670fe51dbc,IL,Group,,100,candidate,Returned by MusicBrainz search.,Marusia Churai,Q2497569,Ukraine,Poltava,Polish–Lithuanian Commonwealth,https://en.wikipedia.org/wiki/Marusia_Churai
Nadia Meiher,1,Nadia Ali,e5d928e1-b020-4dd8-9497-7aaee1b337bd,US,Person,,100,candidate,Returned by MusicBrainz search.,Nadia Meiher,Q2391534,Ukraine,Zbruchivka,Ukraine,https://en.wikipedia.org/wiki/Nadia_Meiher
Nadia Meiher,2,Nadia,49cca273-6cf5-4167-b394-fea92af970b6,MX,Person,La Academia 1 generacion Mexican singer,94,candidate,Returned by MusicBrainz search.,Nadia Meiher,Q2391534,Ukraine,Zbruchivka,Ukraine,https://en.wikipedia.org/wiki/Nadia_Meiher
Nadia Meiher,3,Nadia,39af1778-c83a-4971-a1e6-6ab46c985a6b,CA,Person,"Canadian House artist, ""Beatman""",93,candidate,Returned by MusicBrainz search.,Nadia Meiher,Q2391534,Ukraine,Zbruchivka,Ukraine,https://en.wikipedia.org/wiki/Nadia_Meiher
Nadia Meiher,4,Nadia,bd79f032-a64a-4d81-a9a4-2149594b202f,,Person,"Nadia, cantante salida de la primera generación de La Academia",92,candidate,Returned by MusicBrainz search.,Nadia Meiher,Q2391534,Ukraine,Zbruchivka,Ukraine,https://en.wikipedia.org/wiki/Nadia_Meiher
Nadia Meiher,5,Nadia,595ed4d7-5896-443d-9993-650719ce36bf,BE,Person,"Nadia, Belgian Singer",92,candidate,Returned by MusicBrainz search.,Nadia Meiher,Q2391534,Ukraine,Zbruchivka,Ukraine,https://en.wikipedia.org/wiki/Nadia_Meiher
Nadia Meiher,6,Nadia,90dc6881-2f5b-460f-a61b-37962da58496,GB,Person,"Nadia Almada, track ""A Little Bit of Action""",92,candidate,Returned by MusicBrainz search.,Nadia Meiher,Q2391534,Ukraine,Zbruchivka,Ukraine,https://en.wikipedia.org/wiki/Nadia_Meiher
Nadia Meiher,7,Nadia,6d955688-fc1e-41b4-9664-1097c7aad99b,,,House / Tech House Artist,92,candidate,Returned by MusicBrainz search.,Nadia Meiher,Q2391534,Ukraine,Zbruchivka,Ukraine,https://en.wikipedia.org/wiki/Nadia_Meiher
Nadia Meiher,8,Nadia,347063b6-ce3c-4d19-9a8a-35d530d1550e,JP,Person,Japanese singer for Maozon,92,candidate,Returned by MusicBrainz search.,Nadia Meiher,Q2391534,Ukraine,Zbruchivka,Ukraine,https://en.wikipedia.org/wiki/Nadia_Meiher
Nadia Meiher,9,NADIA,b13dfdfc-443b-4bb5-8cc1-c89c668579bb,,Person,NADIA_,92,candidate,Returned by MusicBrainz search.,Nadia Meiher,Q2391534,Ukraine,Zbruchivka,Ukraine,https://en.wikipedia.org/wiki/Nadia_Meiher
Nadia Meiher,10,Nadia,10f7cc93-e915-4849-bfc0-8434cdd3ac4d,MX,Person,Christian artist,91,candidate,Returned by MusicBrainz search.,Nadia Meiher,Q2391534,Ukraine,Zbruchivka,Ukraine,https://en.wikipedia.org/wiki/Nadia_Meiher
Monatik,1,MONATIK,c0199391-00f4-483a-aa8a-d1fe27d05dc6,UA,Person,,100,candidate,Returned by MusicBrainz search.,Monatik,Q12124379,Ukraine,Lutsk,Ukraine,https://en.wikipedia.org/wiki/Monatik
Karol Mikuli,1,Karol Mikuli,c8c8ab60-4a68-44e7-a203-f86a74f0c2c4,PL,Person,,100,candidate,Returned by MusicBrainz search.,Karol Mikuli,Q549666,Ukraine,Chernivtsi,Cisleithania,https://en.wikipedia.org/wiki/Karol_Mikuli
Karol Mikuli,2,Karol Szymanowski,e04ef24e-b64e-4ca5-a479-b6bc79042ff5,PL,Person,Polish composer,42,candidate,Returned by MusicBrainz search.,Karol Mikuli,Q549666,Ukraine,Chernivtsi,Cisleithania,https://en.wikipedia.org/wiki/Karol_Mikuli
Karol Mikuli,3,Mikuli Ferenc,c529407c-3abd-483b-aeed-87f46ca79e0e,HU,Person,,40,candidate,Returned by MusicBrainz search.,Karol Mikuli,Q549666,Ukraine,Chernivtsi,Cisleithania,https://en.wikipedia.org/wiki/Karol_Mikuli
Karol Mikuli,4,Tina Karol,81fdd079-7d05-4ba4-8577-9500df6a8c4c,UA,Person,,40,candidate,Returned by MusicBrainz search.,Karol Mikuli,Q549666,Ukraine,Chernivtsi,Cisleithania,https://en.wikipedia.org/wiki/Karol_Mikuli
Karol Mikuli,5,KAROL G,de22adae-f8ac-414f-b653-b0162611bd60,CO,Person,Colombian singer,37,candidate,Returned by MusicBrainz search.,Karol Mikuli,Q549666,Ukraine,Chernivtsi,Cisleithania,https://en.wikipedia.org/wiki/Karol_Mikuli
