wikidata_id,name,origin_country,month,views
Q448128,Aleksander Gurilyov,Russia,2023-01,159
Q448128,Aleksander Gurilyov,Russia,2023-02,159
Q448128,Aleksander Gurilyov,Russia,2023-03,137
Q448128,Aleksander Gurilyov,Russia,2023-04,130
Q448128,Aleksander Gurilyov,Russia,2023-05,206
Q448128,Aleksander Gurilyov,Russia,2023-06,124
Q448128,Aleksander Gurilyov,Russia,2023-07,144
Q448128,Aleksander Gurilyov,Russia,2023-08,157
Q448128,Aleksander Gurilyov,Russia,2023-09,232
Q448128,Aleksander Gurilyov,Russia,2023-10,201
Q448128,Aleksander Gurilyov,Russia,2023-11,196
Q448128,Aleksander Gurilyov,Russia,2023-12,203
Q2449037,Vadim Borisovsky,Russia,2021-01,283
Q2449037,Vadim Borisovsky,Russia,2021-02,282
Q2449037,Vadim Borisovsky,Russia,2021-03,334
Q2449037,Vadim Borisovsky,Russia,2021-04,575
Q2449037,Vadim Borisovsky,Russia,2021-05,394
Q2449037,Vadim Borisovsky,Russia,2021-06,246
Q2449037,Vadim Borisovsky,Russia,2021-07,184
Q2449037,Vadim Borisovsky,Russia,2021-08,272
Q2449037,Vadim Borisovsky,Russia,2021-09,231
Q2449037,Vadim Borisovsky,Russia,2021-10,283
Q2449037,Vadim Borisovsky,Russia,2021-11,226
Q2449037,Vadim Borisovsky,Russia,2021-12,212
Q2449037,Vadim Borisovsky,Russia,2022-01,193
Q2449037,Vadim Borisovsky,Russia,2022-02,246
Q2449037,Vadim Borisovsky,Russia,2022-03,284
Q2449037,Vadim Borisovsky,Russia,2022-04,268
Q2449037,Vadim Borisovsky,Russia,2022-05,494
Q2449037,Vadim Borisovsky,Russia,2022-06,258
Q2449037,Vadim Borisovsky,Russia,2022-07,209
Q2449037,Vadim Borisovsky,Russia,2022-08,205
Q2449037,Vadim Borisovsky,Russia,2022-09,205
Q2449037,Vadim Borisovsky,Russia,2022-10,232
Q2449037,Vadim Borisovsky,Russia,2022-11,168
Q2449037,Vadim Borisovsky,Russia,2022-12,186
Q2449037,Vadim Borisovsky,Russia,2023-01,202
Q2449037,Vadim Borisovsky,Russia,2023-02,153
Q2449037,Vadim Borisovsky,Russia,2023-03,196
Q2449037,Vadim Borisovsky,Russia,2023-04,162
Q2449037,Vadim Borisovsky,Russia,2023-05,169
Q2449037,Vadim Borisovsky,Russia,2023-06,190
Q2449037,Vadim Borisovsky,Russia,2023-07,199
Q2449037,Vadim Borisovsky,Russia,2023-08,192
Q2449037,Vadim Borisovsky,Russia,2023-09,179
Q2449037,Vadim Borisovsky,Russia,2023-10,192
Q2449037,Vadim Borisovsky,Russia,2023-11,203
Q2449037,Vadim Borisovsky,Russia,2023-12,213
Q447487,Misia Sert,Russia,2021-01,1431
Q447487,Misia Sert,Russia,2021-02,1340
Q447487,Misia Sert,Russia,2021-03,1736
Q447487,Misia Sert,Russia,2021-04,1364
Q447487,Misia Sert,Russia,2021-05,1375
Q447487,Misia Sert,Russia,2021-06,1033
Q447487,Misia Sert,Russia,2021-07,1049
Q447487,Misia Sert,Russia,2021-08,1221
Q447487,Misia Sert,Russia,2021-09,1100
Q447487,Misia Sert,Russia,2021-10,1041
Q447487,Misia Sert,Russia,2021-11,1183
Q447487,Misia Sert,Russia,2021-12,1119
Q447487,Misia Sert,Russia,2022-01,1273
Q447487,Misia Sert,Russia,2022-02,1131
Q447487,Misia Sert,Russia,2022-03,1133
Q447487,Misia Sert,Russia,2022-04,1020
Q447487,Misia Sert,Russia,2022-05,1322
Q447487,Misia Sert,Russia,2022-06,1127
Q447487,Misia Sert,Russia,2022-07,1441
Q447487,Misia Sert,Russia,2022-08,1472
Q447487,Misia Sert,Russia,2022-09,1060
Q447487,Misia Sert,Russia,2022-10,983
Q447487,Misia Sert,Russia,2022-11,955
Q447487,Misia Sert,Russia,2022-12,988
Q447487,Misia Sert,Russia,2023-01,1166
Q447487,Misia Sert,Russia,2023-02,977
Q447487,Misia Sert,Russia,2023-03,1340
Q447487,Misia Sert,Russia,2023-04,1028
Q447487,Misia Sert,Russia,2023-05,1186
Q447487,Misia Sert,Russia,2023-06,981
Q447487,Misia Sert,Russia,2023-07,1184
Q447487,Misia Sert,Russia,2023-08,1458
Q447487,Misia Sert,Russia,2023-09,1908
Q447487,Misia Sert,Russia,2023-10,1361
Q447487,Misia Sert,Russia,2023-11,1194
Q447487,Misia Sert,Russia,2023-12,1083
Q450889,Elena Bashkirova,Russia,2021-01,3704
Q450889,Elena Bashkirova,Russia,2021-02,2683
Q450889,Elena Bashkirova,Russia,2021-03,4517
Q450889,Elena Bashkirova,Russia,2021-04,2494
Q450889,Elena Bashkirova,Russia,2021-05,2437
Q450889,Elena Bashkirova,Russia,2021-06,2305
Q450889,Elena Bashkirova,Russia,2021-07,2128
Q450889,Elena Bashkirova,Russia,2021-08,2332
Q450889,Elena Bashkirova,Russia,2021-09,3943
Q450889,Elena Bashkirova,Russia,2021-10,5537
Q450889,Elena Bashkirova,Russia,2021-11,2740
Q450889,Elena Bashkirova,Russia,2021-12,6463
Q450889,Elena Bashkirova,Russia,2022-01,19918
Q450889,Elena Bashkirova,Russia,2022-02,2981
Q450889,Elena Bashkirova,Russia,2022-03,2584
Q450889,Elena Bashkirova,Russia,2022-04,2509
Q450889,Elena Bashkirova,Russia,2022-05,2267
Q450889,Elena Bashkirova,Russia,2022-06,2096
Q450889,Elena Bashkirova,Russia,2022-07,2125
Q450889,Elena Bashkirova,Russia,2022-08,2481
Q450889,Elena Bashkirova,Russia,2022-09,2275
Q450889,Elena Bashkirova,Russia,2022-10,4352
Q450889,Elena Bashkirova,Russia,2022-11,4829
Q450889,Elena Bashkirova,Russia,2022-12,3168
Q450889,Elena Bashkirova,Russia,2023-01,6014
Q450889,Elena Bashkirova,Russia,2023-02,3379
Q450889,Elena Bashkirova,Russia,2023-03,3948
Q450889,Elena Bashkirova,Russia,2023-04,2531
Q450889,Elena Bashkirova,Russia,2023-05,2730
Q450889,Elena Bashkirova,Russia,2023-06,3156
Q450889,Elena Bashkirova,Russia,2023-07,2404
Q450889,Elena Bashkirova,Russia,2023-08,2952
Q450889,Elena Bashkirova,Russia,2023-09,2733
Q450889,Elena Bashkirova,Russia,2023-10,3663
Q450889,Elena Bashkirova,Russia,2023-11,4342
Q450889,Elena Bashkirova,Russia,2023-12,3092
Q337404,Leonid Agutin,Russia,2021-01,3497
Q337404,Leonid Agutin,Russia,2021-02,2508
Q337404,Leonid Agutin,Russia,2021-03,3542
Q337404,Leonid Agutin,Russia,2021-04,2617
Q337404,Leonid Agutin,Russia,2021-05,2842
Q337404,Leonid Agutin,Russia,2021-06,2171
Q337404,Leonid Agutin,Russia,2021-07,2214
Q337404,Leonid Agutin,Russia,2021-08,2059
Q337404,Leonid Agutin,Russia,2021-09,1921
Q337404,Leonid Agutin,Russia,2021-10,2884
Q337404,Leonid Agutin,Russia,2021-11,2553
Q337404,Leonid Agutin,Russia,2021-12,2635
Q337404,Leonid Agutin,Russia,2022-01,2960
Q337404,Leonid Agutin,Russia,2022-02,2079
Q337404,Leonid Agutin,Russia,2022-03,2593
Q337404,Leonid Agutin,Russia,2022-04,2322
Q337404,Leonid Agutin,Russia,2022-05,2601
Q337404,Leonid Agutin,Russia,2022-06,1990
Q337404,Leonid Agutin,Russia,2022-07,2144
Q337404,Leonid Agutin,Russia,2022-08,1830
Q337404,Leonid Agutin,Russia,2022-09,2015
Q337404,Leonid Agutin,Russia,2022-10,1825
Q337404,Leonid Agutin,Russia,2022-11,1892
Q337404,Leonid Agutin,Russia,2022-12,1783
Q337404,Leonid Agutin,Russia,2023-01,2321
Q337404,Leonid Agutin,Russia,2023-02,1446
Q337404,Leonid Agutin,Russia,2023-03,2163
Q337404,Leonid Agutin,Russia,2023-04,1716
Q337404,Leonid Agutin,Russia,2023-05,1555
Q337404,Leonid Agutin,Russia,2023-06,1559
Q337404,Leonid Agutin,Russia,2023-07,2172
Q337404,Leonid Agutin,Russia,2023-08,2023
Q337404,Leonid Agutin,Russia,2023-09,1453
Q337404,Leonid Agutin,Russia,2023-10,1549
Q337404,Leonid Agutin,Russia,2023-11,1432
Q337404,Leonid Agutin,Russia,2023-12,1690
Q443167,Olga Kern,Russia,2021-01,1213
Q443167,Olga Kern,Russia,2021-02,1082
Q443167,Olga Kern,Russia,2021-03,996
Q443167,Olga Kern,Russia,2021-04,1198
Q443167,Olga Kern,Russia,2021-05,1037
Q443167,Olga Kern,Russia,2021-06,935
Q443167,Olga Kern,Russia,2021-07,998
Q443167,Olga Kern,Russia,2021-08,864
Q443167,Olga Kern,Russia,2021-09,1571
Q443167,Olga Kern,Russia,2021-10,1626
Q443167,Olga Kern,Russia,2021-11,1041
Q443167,Olga Kern,Russia,2021-12,867
Q443167,Olga Kern,Russia,2022-01,1505
Q443167,Olga Kern,Russia,2022-02,1308
Q443167,Olga Kern,Russia,2022-03,1849
Q443167,Olga Kern,Russia,2022-04,1961
Q443167,Olga Kern,Russia,2022-05,1535
Q443167,Olga Kern,Russia,2022-06,2178
Q443167,Olga Kern,Russia,2022-07,1400
Q443167,Olga Kern,Russia,2022-08,1246
Q443167,Olga Kern,Russia,2022-09,1591
Q443167,Olga Kern,Russia,2022-10,1495
Q443167,Olga Kern,Russia,2022-11,2401
Q443167,Olga Kern,Russia,2022-12,823
Q443167,Olga Kern,Russia,2023-01,1114
Q443167,Olga Kern,Russia,2023-02,1602
Q443167,Olga Kern,Russia,2023-03,2180
Q443167,Olga Kern,Russia,2023-04,1576
Q443167,Olga Kern,Russia,2023-05,1092
Q443167,Olga Kern,Russia,2023-06,899
Q443167,Olga Kern,Russia,2023-07,1195
Q443167,Olga Kern,Russia,2023-08,1033
Q443167,Olga Kern,Russia,2023-09,2109
Q443167,Olga Kern,Russia,2023-10,2101
Q443167,Olga Kern,Russia,2023-11,1753
Q443167,Olga Kern,Russia,2023-12,1711
Q443705,Sophie Carmen Eckhardt-Gramatté,Russia,2021-01,599
Q443705,Sophie Carmen Eckhardt-Gramatté,Russia,2021-02,477
Q443705,Sophie Carmen Eckhardt-Gramatté,Russia,2021-03,567
Q443705,Sophie Carmen Eckhardt-Gramatté,Russia,2021-04,363
Q443705,Sophie Carmen Eckhardt-Gramatté,Russia,2021-05,404
Q443705,Sophie Carmen Eckhardt-Gramatté,Russia,2021-06,363
Q443705,Sophie Carmen Eckhardt-Gramatté,Russia,2021-07,330
Q443705,Sophie Carmen Eckhardt-Gramatté,Russia,2021-08,362
Q443705,Sophie Carmen Eckhardt-Gramatté,Russia,2021-09,350
Q443705,Sophie Carmen Eckhardt-Gramatté,Russia,2021-10,363
Q443705,Sophie Carmen Eckhardt-Gramatté,Russia,2021-11,394
Q443705,Sophie Carmen Eckhardt-Gramatté,Russia,2021-12,307
Q443705,Sophie Carmen Eckhardt-Gramatté,Russia,2022-01,547
Q443705,Sophie Carmen Eckhardt-Gramatté,Russia,2022-02,435
Q443705,Sophie Carmen Eckhardt-Gramatté,Russia,2022-03,411
Q443705,Sophie Carmen Eckhardt-Gramatté,Russia,2022-04,362
Q443705,Sophie Carmen Eckhardt-Gramatté,Russia,2022-05,323
Q443705,Sophie Carmen Eckhardt-Gramatté,Russia,2022-06,314
Q443705,Sophie Carmen Eckhardt-Gramatté,Russia,2022-07,343
Q443705,Sophie Carmen Eckhardt-Gramatté,Russia,2022-08,381
Q443705,Sophie Carmen Eckhardt-Gramatté,Russia,2022-09,317
Q443705,Sophie Carmen Eckhardt-Gramatté,Russia,2022-10,380
Q443705,Sophie Carmen Eckhardt-Gramatté,Russia,2022-11,383
Q443705,Sophie Carmen Eckhardt-Gramatté,Russia,2022-12,311
Q443705,Sophie Carmen Eckhardt-Gramatté,Russia,2023-01,435
Q443705,Sophie Carmen Eckhardt-Gramatté,Russia,2023-02,321
Q443705,Sophie Carmen Eckhardt-Gramatté,Russia,2023-03,478
Q443705,Sophie Carmen Eckhardt-Gramatté,Russia,2023-04,618
Q443705,Sophie Carmen Eckhardt-Gramatté,Russia,2023-05,470
Q443705,Sophie Carmen Eckhardt-Gramatté,Russia,2023-06,483
Q443705,Sophie Carmen Eckhardt-Gramatté,Russia,2023-07,286
Q443705,Sophie Carmen Eckhardt-Gramatté,Russia,2023-08,382
Q443705,Sophie Carmen Eckhardt-Gramatté,Russia,2023-09,373
Q443705,Sophie Carmen Eckhardt-Gramatté,Russia,2023-10,362
Q443705,Sophie Carmen Eckhardt-Gramatté,Russia,2023-11,512
Q443705,Sophie Carmen Eckhardt-Gramatté,Russia,2023-12,488
Q442830,Ivan Urgant,Russia,2021-01,6506
Q442830,Ivan Urgant,Russia,2021-02,3282
Q442830,Ivan Urgant,Russia,2021-03,2992
Q442830,Ivan Urgant,Russia,2021-04,3896
Q442830,Ivan Urgant,Russia,2021-05,3335
Q442830,Ivan Urgant,Russia,2021-06,2591
Q442830,Ivan Urgant,Russia,2021-07,1865
Q442830,Ivan Urgant,Russia,2021-08,2029
Q442830,Ivan Urgant,Russia,2021-09,2740
Q442830,Ivan Urgant,Russia,2021-10,2266
Q442830,Ivan Urgant,Russia,2021-11,2465
Q442830,Ivan Urgant,Russia,2021-12,5574
Q442830,Ivan Urgant,Russia,2022-01,4679
Q442830,Ivan Urgant,Russia,2022-02,8956
Q442830,Ivan Urgant,Russia,2022-03,18665
Q442830,Ivan Urgant,Russia,2022-04,7712
Q442830,Ivan Urgant,Russia,2022-05,4131
Q442830,Ivan Urgant,Russia,2022-06,2480
Q442830,Ivan Urgant,Russia,2022-07,2308
Q442830,Ivan Urgant,Russia,2022-08,3202
Q442830,Ivan Urgant,Russia,2022-09,2768
Q442830,Ivan Urgant,Russia,2022-10,2504
Q442830,Ivan Urgant,Russia,2022-11,2234
Q442830,Ivan Urgant,Russia,2022-12,2795
Q442830,Ivan Urgant,Russia,2023-01,3319
Q442830,Ivan Urgant,Russia,2023-02,2302
Q442830,Ivan Urgant,Russia,2023-03,2213
Q442830,Ivan Urgant,Russia,2023-04,2268
Q442830,Ivan Urgant,Russia,2023-05,2653
Q442830,Ivan Urgant,Russia,2023-06,2203
Q442830,Ivan Urgant,Russia,2023-07,1875
Q442830,Ivan Urgant,Russia,2023-08,2437
Q442830,Ivan Urgant,Russia,2023-09,2271
Q442830,Ivan Urgant,Russia,2023-10,2369
Q442830,Ivan Urgant,Russia,2023-11,2137
Q442830,Ivan Urgant,Russia,2023-12,2543
Q706461,Igor Vasilyevich Ivanov,Russia,2021-01,637
Q706461,Igor Vasilyevich Ivanov,Russia,2021-02,408
Q706461,Igor Vasilyevich Ivanov,Russia,2021-03,456
Q706461,Igor Vasilyevich Ivanov,Russia,2021-04,813
Q706461,Igor Vasilyevich Ivanov,Russia,2021-05,359
Q706461,Igor Vasilyevich Ivanov,Russia,2021-06,278
Q706461,Igor Vasilyevich Ivanov,Russia,2021-07,297
Q706461,Igor Vasilyevich Ivanov,Russia,2021-08,336
Q706461,Igor Vasilyevich Ivanov,Russia,2021-09,254
Q706461,Igor Vasilyevich Ivanov,Russia,2021-10,273
Q706461,Igor Vasilyevich Ivanov,Russia,2021-11,325
Q706461,Igor Vasilyevich Ivanov,Russia,2021-12,337
Q706461,Igor Vasilyevich Ivanov,Russia,2022-01,356
Q706461,Igor Vasilyevich Ivanov,Russia,2022-02,323
Q706461,Igor Vasilyevich Ivanov,Russia,2022-03,328
Q706461,Igor Vasilyevich Ivanov,Russia,2022-04,350
Q706461,Igor Vasilyevich Ivanov,Russia,2022-05,315
Q706461,Igor Vasilyevich Ivanov,Russia,2022-06,288
Q706461,Igor Vasilyevich Ivanov,Russia,2022-07,273
Q706461,Igor Vasilyevich Ivanov,Russia,2022-08,257
Q706461,Igor Vasilyevich Ivanov,Russia,2022-09,399
Q706461,Igor Vasilyevich Ivanov,Russia,2022-10,265
Q706461,Igor Vasilyevich Ivanov,Russia,2022-11,418
Q706461,Igor Vasilyevich Ivanov,Russia,2022-12,209
Q706461,Igor Vasilyevich Ivanov,Russia,2023-01,212
Q706461,Igor Vasilyevich Ivanov,Russia,2023-02,228
Q706461,Igor Vasilyevich Ivanov,Russia,2023-03,253
Q706461,Igor Vasilyevich Ivanov,Russia,2023-04,291
Q706461,Igor Vasilyevich Ivanov,Russia,2023-05,289
Q706461,Igor Vasilyevich Ivanov,Russia,2023-06,294
Q706461,Igor Vasilyevich Ivanov,Russia,2023-07,241
Q706461,Igor Vasilyevich Ivanov,Russia,2023-08,1506
Q706461,Igor Vasilyevich Ivanov,Russia,2023-09,2953
Q706461,Igor Vasilyevich Ivanov,Russia,2023-10,6496
Q706461,Igor Vasilyevich Ivanov,Russia,2023-11,7263
Q706461,Igor Vasilyevich Ivanov,Russia,2023-12,243
Q706497,Nikolai Lugansky,Russia,2021-01,1900
Q706497,Nikolai Lugansky,Russia,2021-02,1529
Q706497,Nikolai Lugansky,Russia,2021-03,1736
Q706497,Nikolai Lugansky,Russia,2021-04,1753
Q706497,Nikolai Lugansky,Russia,2021-05,1813
Q706497,Nikolai Lugansky,Russia,2021-06,1705
Q706497,Nikolai Lugansky,Russia,2021-07,1614
Q706497,Nikolai Lugansky,Russia,2021-08,1744
Q706497,Nikolai Lugansky,Russia,2021-09,1973
Q706497,Nikolai Lugansky,Russia,2021-10,2081
Q706497,Nikolai Lugansky,Russia,2021-11,1615
Q706497,Nikolai Lugansky,Russia,2021-12,1624
Q706497,Nikolai Lugansky,Russia,2022-01,2003
Q706497,Nikolai Lugansky,Russia,2022-02,2471
Q706497,Nikolai Lugansky,Russia,2022-03,2460
Q706497,Nikolai Lugansky,Russia,2022-04,2065
Q706497,Nikolai Lugansky,Russia,2022-05,1769
Q706497,Nikolai Lugansky,Russia,2022-06,1903
Q706497,Nikolai Lugansky,Russia,2022-07,1679
Q706497,Nikolai Lugansky,Russia,2022-08,1781
Q706497,Nikolai Lugansky,Russia,2022-09,1749
Q706497,Nikolai Lugansky,Russia,2022-10,1760
Q706497,Nikolai Lugansky,Russia,2022-11,1732
Q706497,Nikolai Lugansky,Russia,2022-12,1719
Q706497,Nikolai Lugansky,Russia,2023-01,1778
Q706497,Nikolai Lugansky,Russia,2023-02,2158
Q706497,Nikolai Lugansky,Russia,2023-03,3225
Q706497,Nikolai Lugansky,Russia,2023-04,3044
Q706497,Nikolai Lugansky,Russia,2023-05,2393
Q706497,Nikolai Lugansky,Russia,2023-06,1883
Q706497,Nikolai Lugansky,Russia,2023-07,2381
Q706497,Nikolai Lugansky,Russia,2023-08,2526
Q706497,Nikolai Lugansky,Russia,2023-09,1916
Q706497,Nikolai Lugansky,Russia,2023-10,2144
Q706497,Nikolai Lugansky,Russia,2023-11,2177
Q706497,Nikolai Lugansky,Russia,2023-12,2314
Q893609,Boris Tchaikovsky,Russia,2021-01,705
Q893609,Boris Tchaikovsky,Russia,2021-02,707
Q893609,Boris Tchaikovsky,Russia,2021-03,1004
Q893609,Boris Tchaikovsky,Russia,2021-04,919
Q893609,Boris Tchaikovsky,Russia,2021-05,1022
Q893609,Boris Tchaikovsky,Russia,2021-06,553
Q893609,Boris Tchaikovsky,Russia,2021-07,512
Q893609,Boris Tchaikovsky,Russia,2021-08,634
Q893609,Boris Tchaikovsky,Russia,2021-09,897
Q893609,Boris Tchaikovsky,Russia,2021-10,542
Q893609,Boris Tchaikovsky,Russia,2021-11,545
Q893609,Boris Tchaikovsky,Russia,2021-12,571
Q893609,Boris Tchaikovsky,Russia,2022-01,670
Q893609,Boris Tchaikovsky,Russia,2022-02,717
Q893609,Boris Tchaikovsky,Russia,2022-03,960
Q893609,Boris Tchaikovsky,Russia,2022-04,789
Q893609,Boris Tchaikovsky,Russia,2022-05,730
Q893609,Boris Tchaikovsky,Russia,2022-06,701
Q893609,Boris Tchaikovsky,Russia,2022-07,552
Q893609,Boris Tchaikovsky,Russia,2022-08,652
Q893609,Boris Tchaikovsky,Russia,2022-09,958
Q893609,Boris Tchaikovsky,Russia,2022-10,596
Q893609,Boris Tchaikovsky,Russia,2022-11,608
Q893609,Boris Tchaikovsky,Russia,2022-12,573
Q893609,Boris Tchaikovsky,Russia,2023-01,614
Q893609,Boris Tchaikovsky,Russia,2023-02,564
Q893609,Boris Tchaikovsky,Russia,2023-03,637
Q893609,Boris Tchaikovsky,Russia,2023-04,675
Q893609,Boris Tchaikovsky,Russia,2023-05,685
Q893609,Boris Tchaikovsky,Russia,2023-06,548
Q893609,Boris Tchaikovsky,Russia,2023-07,587
Q893609,Boris Tchaikovsky,Russia,2023-08,555
Q893609,Boris Tchaikovsky,Russia,2023-09,838
Q893609,Boris Tchaikovsky,Russia,2023-10,582
Q893609,Boris Tchaikovsky,Russia,2023-11,643
Q893609,Boris Tchaikovsky,Russia,2023-12,687
Q93835,Fyodor Druzhinin,Russia,2021-01,205
Q93835,Fyodor Druzhinin,Russia,2021-02,162
Q93835,Fyodor Druzhinin,Russia,2021-03,225
Q93835,Fyodor Druzhinin,Russia,2021-04,187
Q93835,Fyodor Druzhinin,Russia,2021-05,218
Q93835,Fyodor Druzhinin,Russia,2021-06,174
Q93835,Fyodor Druzhinin,Russia,2021-07,176
Q93835,Fyodor Druzhinin,Russia,2021-08,182
Q93835,Fyodor Druzhinin,Russia,2021-09,175
Q93835,Fyodor Druzhinin,Russia,2021-10,167
Q93835,Fyodor Druzhinin,Russia,2021-11,164
Q93835,Fyodor Druzhinin,Russia,2021-12,206
Q93835,Fyodor Druzhinin,Russia,2022-01,171
Q93835,Fyodor Druzhinin,Russia,2022-02,176
Q93835,Fyodor Druzhinin,Russia,2022-03,207
Q93835,Fyodor Druzhinin,Russia,2022-04,166
Q93835,Fyodor Druzhinin,Russia,2022-05,199
Q93835,Fyodor Druzhinin,Russia,2022-06,213
Q93835,Fyodor Druzhinin,Russia,2022-07,182
Q93835,Fyodor Druzhinin,Russia,2022-08,191
Q93835,Fyodor Druzhinin,Russia,2022-09,163
Q93835,Fyodor Druzhinin,Russia,2022-10,159
Q93835,Fyodor Druzhinin,Russia,2022-11,158
Q93835,Fyodor Druzhinin,Russia,2022-12,139
Q93835,Fyodor Druzhinin,Russia,2023-01,177
Q93835,Fyodor Druzhinin,Russia,2023-02,162
Q93835,Fyodor Druzhinin,Russia,2023-03,147
Q93835,Fyodor Druzhinin,Russia,2023-04,159
Q93835,Fyodor Druzhinin,Russia,2023-05,164
Q93835,Fyodor Druzhinin,Russia,2023-06,171
Q93835,Fyodor Druzhinin,Russia,2023-07,143
Q93835,Fyodor Druzhinin,Russia,2023-08,152
Q93835,Fyodor Druzhinin,Russia,2023-09,166
Q93835,Fyodor Druzhinin,Russia,2023-10,163
Q93835,Fyodor Druzhinin,Russia,2023-11,159
Q93835,Fyodor Druzhinin,Russia,2023-12,146
Q156546,Yury Bashmet,Russia,2021-01,1151
Q156546,Yury Bashmet,Russia,2021-02,989
Q156546,Yury Bashmet,Russia,2021-03,1013
Q156546,Yury Bashmet,Russia,2021-04,1057
Q156546,Yury Bashmet,Russia,2021-05,1068
Q156546,Yury Bashmet,Russia,2021-06,839
Q156546,Yury Bashmet,Russia,2021-07,784
Q156546,Yury Bashmet,Russia,2021-08,970
Q156546,Yury Bashmet,Russia,2021-09,891
Q156546,Yury Bashmet,Russia,2021-10,1042
Q156546,Yury Bashmet,Russia,2021-11,821
Q156546,Yury Bashmet,Russia,2021-12,884
Q156546,Yury Bashmet,Russia,2022-01,1245
Q156546,Yury Bashmet,Russia,2022-02,1381
Q156546,Yury Bashmet,Russia,2022-03,1722
Q156546,Yury Bashmet,Russia,2022-04,1352
Q156546,Yury Bashmet,Russia,2022-05,1342
Q156546,Yury Bashmet,Russia,2022-06,1623
Q156546,Yury Bashmet,Russia,2022-07,1112
Q156546,Yury Bashmet,Russia,2022-08,1289
Q156546,Yury Bashmet,Russia,2022-09,1043
Q156546,Yury Bashmet,Russia,2022-10,1119
Q156546,Yury Bashmet,Russia,2022-11,1117
Q156546,Yury Bashmet,Russia,2022-12,1134
Q156546,Yury Bashmet,Russia,2023-01,1792
Q156546,Yury Bashmet,Russia,2023-02,1111
Q156546,Yury Bashmet,Russia,2023-03,1209
Q156546,Yury Bashmet,Russia,2023-04,1089
Q156546,Yury Bashmet,Russia,2023-05,937
Q156546,Yury Bashmet,Russia,2023-06,1090
Q156546,Yury Bashmet,Russia,2023-07,914
Q156546,Yury Bashmet,Russia,2023-08,1036
Q156546,Yury Bashmet,Russia,2023-09,879
Q156546,Yury Bashmet,Russia,2023-10,997
Q156546,Yury Bashmet,Russia,2023-11,1053
Q156546,Yury Bashmet,Russia,2023-12,1200
Q441388,Maxim Vengerov,Russia,2021-01,4731
Q441388,Maxim Vengerov,Russia,2021-02,6699
Q441388,Maxim Vengerov,Russia,2021-03,5731
Q441388,Maxim Vengerov,Russia,2021-04,4151
Q441388,Maxim Vengerov,Russia,2021-05,4190
Q441388,Maxim Vengerov,Russia,2021-06,3389
Q441388,Maxim Vengerov,Russia,2021-07,3281
Q441388,Maxim Vengerov,Russia,2021-08,7886
Q441388,Maxim Vengerov,Russia,2021-09,4417
Q441388,Maxim Vengerov,Russia,2021-10,3517
Q441388,Maxim Vengerov,Russia,2021-11,3303
Q441388,Maxim Vengerov,Russia,2021-12,3654
Q441388,Maxim Vengerov,Russia,2022-01,5171
Q441388,Maxim Vengerov,Russia,2022-02,4756
Q441388,Maxim Vengerov,Russia,2022-03,5446
Q441388,Maxim Vengerov,Russia,2022-04,4931
Q441388,Maxim Vengerov,Russia,2022-05,5467
Q441388,Maxim Vengerov,Russia,2022-06,3434
Q441388,Maxim Vengerov,Russia,2022-07,3214
Q441388,Maxim Vengerov,Russia,2022-08,3926
Q441388,Maxim Vengerov,Russia,2022-09,4717
Q441388,Maxim Vengerov,Russia,2022-10,6177
Q441388,Maxim Vengerov,Russia,2022-11,5229
Q441388,Maxim Vengerov,Russia,2022-12,4371
Q441388,Maxim Vengerov,Russia,2023-01,4224
Q441388,Maxim Vengerov,Russia,2023-02,3493
Q441388,Maxim Vengerov,Russia,2023-03,3731
Q441388,Maxim Vengerov,Russia,2023-04,4363
Q441388,Maxim Vengerov,Russia,2023-05,3780
Q441388,Maxim Vengerov,Russia,2023-06,3645
Q441388,Maxim Vengerov,Russia,2023-07,3686
Q441388,Maxim Vengerov,Russia,2023-08,3704
Q441388,Maxim Vengerov,Russia,2023-09,4255
Q441388,Maxim Vengerov,Russia,2023-10,5229
Q441388,Maxim Vengerov,Russia,2023-11,5655
Q441388,Maxim Vengerov,Russia,2023-12,4936
Q195817,Lev Zhurbin,Russia,2021-01,394
Q195817,Lev Zhurbin,Russia,2021-02,325
Q195817,Lev Zhurbin,Russia,2021-03,314
Q195817,Lev Zhurbin,Russia,2021-04,443
Q195817,Lev Zhurbin,Russia,2021-05,385
Q195817,Lev Zhurbin,Russia,2021-06,324
Q195817,Lev Zhurbin,Russia,2021-07,327
Q195817,Lev Zhurbin,Russia,2021-08,335
Q195817,Lev Zhurbin,Russia,2021-09,374
Q195817,Lev Zhurbin,Russia,2021-10,312
Q195817,Lev Zhurbin,Russia,2021-11,405
Q195817,Lev Zhurbin,Russia,2021-12,296
Q195817,Lev Zhurbin,Russia,2022-01,422
Q195817,Lev Zhurbin,Russia,2022-02,359
Q195817,Lev Zhurbin,Russia,2022-03,364
Q195817,Lev Zhurbin,Russia,2022-04,316
Q195817,Lev Zhurbin,Russia,2022-05,356
Q195817,Lev Zhurbin,Russia,2022-06,295
Q195817,Lev Zhurbin,Russia,2022-07,373
Q195817,Lev Zhurbin,Russia,2022-08,311
Q195817,Lev Zhurbin,Russia,2022-09,277
Q195817,Lev Zhurbin,Russia,2022-10,419
Q195817,Lev Zhurbin,Russia,2022-11,364
Q195817,Lev Zhurbin,Russia,2022-12,270
Q195817,Lev Zhurbin,Russia,2023-01,285
